SPEC_ID,NAME,RA,DEC,Z,Z_HELIO,Quality
4,g2358173-300641,359.5719167,-30.11144444,0.02961,0.029673,4
5,g2358428-293647,359.678125,-29.61297222,0.060698,0.060763,4
7,g2357598-285729,359.4992083,-28.95808333,0.063079,0.063144,4
9,g2356212-293125,359.0884167,-29.52369444,0.059348,0.059413,3
10,g2353082-301307,358.2842917,-30.21863889,0.029508,0.029572,4
11,g2357286-290251,359.369125,-29.04758333,0.029947,0.03001,4
12,g2352322-300003,358.1340833,-30.00077778,-0.000683,-0.000621,4
13,g2356252-290124,359.1051667,-29.02338889,0.029431,0.029494,4
15,g2356016-285145,359.0066667,-28.86258333,0.027831,0.027894,4
16,g2353188-291259,358.328375,-29.21633333,0.071727,0.071792,4
17,g2354507-285335,358.711125,-28.89313889,0.0303,0.030363,4
18,g2351155-291810,357.81475,-29.30269444,0.061997,0.062062,4
19,g2352102-290445,358.0425833,-29.07905556,0.029086,0.029149,4
20,g2355072-284005,358.7799583,-28.66808333,0.059055,0.05912,4
21,g2352443-283414,358.1845833,-28.57052778,0.058355,0.05842,4
23,g2351080-281740,357.7835,-28.29455556,0.062414,0.06248,4
26,g2353513-275451,358.4637083,-27.91427778,0.074318,0.074384,3
27,g2349088-274645,357.28675,-27.77925,0.03197,0.032033,4
29,g2349258-273400,357.3575833,-27.56666667,0.072474,0.07254,4
30,g2355044-273958,358.7682917,-27.666,0.069766,0.069831,4
32,g2354234-274338,358.5974583,-27.72727778,0.042927,0.042991,4
34,g2349286-270024,357.369125,-27.00666667,0.110846,0.110914,4
35,g2354359-273403,358.6495833,-27.56747222,0.04988,0.049945,4
36,g2355060-272823,358.775125,-27.47294444,0.128885,0.128954,4
37,g2355294-275300,358.8723333,-27.88344444,0.070839,0.070904,4
39,g2356099-272760,359.0413333,-27.46658333,0.009973,0.010035,4
40,g2356062-270231,359.0259583,-27.04183333,0.0632,0.063265,4
43,g2358367-272733,359.6529583,-27.45922222,0.102234,0.102302,4
44,g2356001-263535,359.0005417,-26.593,0.100575,0.100642,4
47,g2354452-254023,358.6884583,-25.67302778,0.030223,0.030287,4
50,g2356267-253130,359.1110417,-25.52508333,0.050209,0.050274,4
53,g2357392-282735,359.4132083,-28.45961111,0.028548,0.028611,4
85,g2359019-281831,359.7579167,-28.3085,0.06058,0.060645,4
104,g2359112-283554,359.7965833,-28.59830556,0.030451,0.030514,4
112,g2358173-300641,359.5719167,-30.11144444,0.03023,0.030245,4
113,g2358428-293647,359.678125,-29.61297222,0.060708,0.060724,4
115,g2357286-290251,359.369125,-29.04758333,0.029547,0.029563,4
116,g2357598-285729,359.4992083,-28.95808333,0.062558,0.062575,4
117,g2355497-295211,358.9571667,-29.86966667,0.028336,0.028351,4
118,g2356252-290124,359.1051667,-29.02338889,0.029677,0.029692,4
119,g2353082-301307,358.2842917,-30.21863889,0.028748,0.028764,4
121,g2352322-300003,358.1340833,-30.00077778,0.049657,0.049672,4
122,g2353582-291951,358.4924583,-29.33088889,0.062927,0.062943,4
123,g2355072-284005,358.7799583,-28.66808333,0.059414,0.059431,4
124,g2354507-285335,358.711125,-28.89313889,0.03019,0.030205,4
126,g2349159-290148,357.3160833,-29.03011111,0.034597,0.034613,4
127,g2352443-283414,358.1845833,-28.57052778,0.058307,0.058323,4
128,g2348139-282454,357.0577083,-28.41494444,0.053556,0.053572,4
129,g2348262-281644,357.109125,-28.27875,0.027375,0.02739,4
130,g2354330-281759,358.6375417,-28.29980556,0.107351,0.107368,3
131,g2349156-275834,357.3147917,-27.97622222,0.034035,0.03405,4
132,g2349088-274645,357.28675,-27.77925,0.032128,0.032144,4
133,g2351353-280445,357.8970417,-28.07925,0.028076,0.028092,4
135,g2349258-273400,357.3575833,-27.56666667,0.072613,0.072629,4
136,g2354234-274338,358.5974583,-27.72727778,0.042616,0.042632,4
138,g2355044-273958,358.7682917,-27.666,0.069398,0.069414,4
139,g2354359-273403,358.6495833,-27.56747222,0.050059,0.050075,4
140,g2353513-275451,358.4637083,-27.91427778,0.073197,0.073213,4
141,g2349286-270024,357.369125,-27.00666667,0.111514,0.111531,4
142,g2355060-272823,358.775125,-27.47294444,0.129301,0.129318,3
143,g2357392-282735,359.4132083,-28.45961111,0.028768,0.028783,4
144,g2356099-272760,359.0413333,-27.46658333,0.009849,0.009865,4
146,g2355294-275300,358.8723333,-27.88344444,0.070408,0.070424,4
147,g2358367-272733,359.6529583,-27.45922222,0.102338,0.102354,4
149,g2356062-270231,359.0259583,-27.04183333,0.06334,0.063356,4
153,g2356001-263535,359.0005417,-26.593,0.100587,0.100604,4
155,g2359019-281831,359.7579167,-28.3085,0.060999,0.061015,4
156,g2354452-254023,358.6884583,-25.67302778,0.029519,0.029535,4
157,g2355296-254408,358.873125,-25.73561111,0.058151,0.058167,4
196,g2359112-283554,359.7965833,-28.59830556,0.030308,0.030323,4
210,g2354382-654611,358.6591667,-65.76977778,0.032029,0.031972,4
212,g2358590-644016,359.74575,-64.671,0.071001,0.070941,4
213,g2357432-651258,359.4300417,-65.21619444,0.161513,0.161448,4
214,g2357217-644131,359.3404167,-64.69183333,0.096378,0.096317,4
215,g2352467-652206,358.1947083,-65.36822222,0.070491,0.070431,4
216,g2357222-643432,359.3426667,-64.57566667,0.041149,0.04109,4
217,g2348354-654022,357.1474583,-65.67272222,0.070297,0.070238,4
218,g2355273-643949,358.8637083,-64.66372222,0.069997,0.069937,4
219,g2355169-643223,358.8204167,-64.53963889,0.069487,0.069427,4
220,g2349515-644106,357.464375,-64.68491667,0.095438,0.095377,4
221,g2344395-650143,356.16475,-65.02861111,0.054779,0.05472,4
222,g2345580-645209,356.4918333,-64.86919444,0.06979,0.06973,4
224,g2351224-635656,357.843375,-63.94886111,0.031593,0.031536,4
225,g2350292-642810,357.6215,-64.46952778,0.092991,0.09293,4
228,g2345238-640316,356.34925,-64.05444444,0.041127,0.041069,4
229,g2350000-635316,357.5000833,-63.88780556,0.045827,0.045769,3
230,g2347218-634625,356.8409583,-63.77372222,0.030386,0.030329,4
231,g2343115-634737,355.79775,-63.79347222,0.116831,0.116768,4
232,g2342367-633734,355.652875,-63.626,0.070274,0.070215,4
233,g2348248-632720,357.1031667,-63.45544444,0.043233,0.043175,4
234,g2339535-631404,354.9730833,-63.23441667,0.030922,0.030864,4
235,g2343469-630528,355.9452083,-63.091,0.075224,0.075164,3
236,g2347083-632120,356.784625,-63.35544444,0.030016,0.029958,4
240,g2352003-630802,358.0014167,-63.13383333,0.030526,0.030468,4
241,g2351382-633428,357.9092083,-63.57438889,0.071019,0.070959,4
242,g2340420-622641,355.174875,-62.44477778,0.030824,0.030766,4
243,g2347571-624156,356.9878333,-62.69891667,0.037252,0.037194,4
244,g2353350-624403,358.396,-62.73422222,0.095706,0.095645,4
245,g2350019-631940,357.5079583,-63.32777778,0.030726,0.030668,4
246,g2351233-631523,357.8472083,-63.25627778,0.056997,0.056938,4
247,g2343357-621157,355.8987083,-62.19927778,0.067306,0.067246,4
248,g2347040-623355,356.7667917,-62.56516667,0.030785,0.030727,4
249,g2344549-615913,356.2289167,-61.98697222,0.056685,0.056626,4
251,g2352107-623418,358.0445,-62.57155556,0.014864,0.014808,4
254,g2353581-633107,358.4919583,-63.5185,0.071045,0.070986,4
255,g2349099-613606,357.291125,-61.60152778,0.041484,0.041426,4
256,g2350025-613460,357.5105,-61.58330556,0.056625,0.056566,4
257,g2354153-620719,358.5637083,-62.12188889,0.095758,0.095697,4
259,g2354391-615829,358.66275,-61.97466667,0.097728,0.097667,4
260,g2358034-621932,359.5142083,-62.32555556,0.098776,0.098714,4
261,g2358599-620048,359.7497083,-62.01341667,0.030355,0.030298,4
266,g2359343-610511,359.8929167,-61.08630556,0.055502,0.055443,4
317,g2354370-634634,358.6543333,-63.77608333,0.068829,0.068769,4
333,g2359129-032319,359.803625,-3.38847222,0.023743,0.023657,4
339,g2357282-025428,359.367625,-2.90788889,0.023893,0.023807,4
340,g2358177-023325,359.573875,-2.55688889,0.037891,0.037804,4
341,g2358572-021459,359.7384583,-2.24958333,0.025353,0.025267,4
344,g2356444-020927,359.1847917,-2.15755556,0.023773,0.023687,3
346,g2355545-021342,358.977,-2.22836111,0.03176,0.031673,4
347,g2355334-020024,358.8890833,-2.00672222,0.073253,0.073163,3
348,g2357251-013919,359.3544167,-1.65519444,0.073317,0.073227,4
349,g2358308-015038,359.6284583,-1.84377778,0.073954,0.073864,4
350,g2356006-014042,359.0025,-1.67819444,0.038814,0.038727,4
351,g2356462-013500,359.1922917,-1.58341667,0.039711,0.039624,4
352,g2357494-012147,359.4559167,-1.36302778,0.038801,0.038714,4
354,g2356549-011613,359.2287083,-1.27030556,0.079054,0.078964,4
355,g2353493-005828,358.4552083,-0.97455556,0.023289,0.023203,4
356,g2356567-005912,359.236125,-0.98672222,0.0333,0.033214,4
357,g2357275-010753,359.364375,-1.1315,0.033591,0.033504,4
358,g2356273-005041,359.1137083,-0.84472222,0.023933,0.023847,4
359,g2354445-003551,358.6855833,-0.5975,0.062056,0.061967,4
360,g2356135-003226,359.05625,-0.54061111,0.022083,0.021997,4
362,g2356307-002327,359.1278333,-0.39075,0.02441,0.024324,4
364,g2356188-001820,359.0784167,-0.30563889,0.0245,0.024414,4
365,g2356039-000958,359.01625,-0.16622222,0.026283,0.026198,4
367,g2357441-001030,359.4337917,-0.17497222,0.076058,0.075968,4
438,g2359311-095450,359.8796667,-9.91383333,0.083158,0.083063,4
442,g2357299-094142,359.37475,-9.69486111,0.077031,0.076936,3
444,g2357045-090504,359.2687083,-9.08452778,0.075247,0.075152,4
445,g2359140-081643,359.8082917,-8.27866667,0.049569,0.049476,4
449,g2357057-081352,359.2735833,-8.23122222,0.087972,0.087876,4
451,g2357048-075349,359.269875,-7.89697222,0.073747,0.073652,4
452,g2357414-074334,359.4222917,-7.72622222,0.077278,0.077183,4
453,g2357386-075030,359.4107917,-7.84177778,0.077888,0.077792,4
454,g2358246-073448,359.6024167,-7.58,0.074548,0.074453,4
458,g2358477-072316,359.6986667,-7.38763889,0.077022,0.076926,4
459,g2358170-074330,359.5709167,-7.72488889,0.077008,0.076913,4
461,g2358597-070848,359.7485833,-7.14677778,0.028697,0.028607,4
464,g2358063-065009,359.5261667,-6.83583333,0.044689,0.044596,4
466,g2357497-063716,359.4569583,-6.62097222,0.099453,0.099356,4
467,g2357504-062904,359.4600833,-6.48433333,0.075861,0.075766,4
471,g2358369-061306,359.6537083,-6.21819444,0.022417,0.022327,4
474,g2359312-055513,359.8799583,-5.92016667,0.105591,0.105493,4
475,g2358496-053031,359.7065833,-5.5085,0.074468,0.074373,4
476,g2359035-052419,359.7645417,-5.40516667,0.030738,0.030647,4
547,g2359373-345158,359.9055,-34.86597222,0.041157,0.041176,3
553,g2357007-344533,359.2529167,-34.75919444,0.049046,0.049065,4
554,g2357071-343539,359.2794583,-34.59422222,0.048612,0.048632,4
555,g2357131-342820,359.3045833,-34.47219444,0.033547,0.033565,4
556,g2356187-342229,359.077875,-34.37477778,0.057116,0.057135,4
557,g2355438-340931,358.9325417,-34.15872222,0.050582,0.050602,4
558,g2354400-340853,358.6666667,-34.14794444,0.073561,0.073581,4
561,g2353311-334027,358.3794583,-33.67427778,0.057075,0.057095,4
562,g2355107-333028,358.7946667,-33.50786111,0.058436,0.058455,4
563,g2356521-325948,359.217,-32.99669444,1.04423,1.04423,3
565,g2355002-325703,358.750875,-32.95069444,0.057027,0.057046,4
567,g2356446-324458,359.1857917,-32.74944444,0.056357,0.056377,4
569,g2355165-322009,358.8188333,-32.33580556,0.045618,0.045637,4
573,g2355492-315920,358.9550417,-31.98891667,0.58661,0.58661,3
575,g2354402-314931,358.6675,-31.82527778,0.047994,0.048013,4
578,g2355077-313440,358.7819583,-31.57786111,0.028569,0.028587,4
579,g2358142-322034,359.5593333,-32.34269444,0.028719,0.028738,4
580,g2357543-314854,359.476375,-31.81508333,0.02888,0.028898,4
581,g2357252-313921,359.355125,-31.65577778,0.055599,0.055618,4
583,g2356395-312203,359.1645,-31.36752778,0.030669,0.030688,4
584,g2359193-314348,359.8305,-31.72991667,0.027986,0.028005,4
586,g2357593-310913,359.4972083,-31.15372222,0.061326,0.061345,4
588,g2357314-302614,359.381,-30.43716667,0.05843,0.058449,4
589,g2359079-303741,359.782875,-30.62802778,0.16539,0.16539,3
659,g2356481-263741,359.2005833,-26.62833333,0.096459,0.096476,4
661,g2358581-252511,359.7422083,-25.41963889,0.050944,0.05096,4
663,g2357366-253641,359.4025,-25.61133333,0.072895,0.072912,4
664,g2357138-252925,359.3072917,-25.49036111,0.073285,0.073302,4
668,g2355008-251743,358.7532083,-25.29508333,0.040771,0.040788,4
671,g2353384-245022,358.4100833,-24.83941667,0.057876,0.057893,4
672,g2356559-245947,359.232875,-24.9965,0.074095,0.074112,4
675,g2359285-244120,359.8688333,-24.689,0.065896,0.065913,4
676,g2357213-241621,359.33875,-24.27252778,0.095008,0.095025,4
677,g2356299-234518,359.124625,-23.75508333,0.074546,0.074563,4
683,g2357579-230035,359.4910833,-23.00955556,0.110754,0.110771,4
684,g2359189-230629,359.8285,-23.10808333,0.066947,0.066964,4
750,g2358522-243654,359.717625,-24.61491667,0.051406,0.051424,4
751,g2359266-242531,359.8607917,-24.42513889,0.050703,0.050721,4
752,g2357128-243731,359.3032917,-24.62530556,0.022127,0.022144,4
757,g2356504-235041,359.2099167,-23.84469444,0.120841,0.12086,4
759,g2358594-231934,359.7475833,-23.326,0.108676,0.108695,4
764,g2357568-224303,359.4868333,-22.7175,0.052288,0.052305,4
771,g2359181-215831,359.8255833,-21.97527778,0.043669,0.043687,4
773,g2359284-214617,359.868125,-21.77125,0.043759,0.043777,4
774,g2359230-213454,359.846,-21.58155556,0.063645,0.063663,4
778,g2359500-205008,359.9582917,-20.83555556,0.064346,0.064364,4
831,g2358368-180717,359.6534167,-18.1215,0.057613,0.057556,3
834,g2359078-174015,359.782375,-17.67086111,0.150037,0.149976,4
838,g2358383-171716,359.6595833,-17.28763889,0.087591,0.087533,4
842,g2356546-165153,359.2273333,-16.86480556,0.175265,0.175202,4
843,g2358446-165009,359.6859583,-16.83577778,0.015631,0.015577,4
844,g2359038-164432,359.766,-16.74216667,0.066774,0.066717,4
845,g2356477-163035,359.198875,-16.50966667,0.036078,0.036023,4
846,g2358260-163611,359.6081667,-16.60316667,0.066653,0.066597,4
847,g2356536-162114,359.2231667,-16.354,0.067743,0.067686,4
850,g2358465-161924,359.693875,-16.32344444,0.014901,0.014847,4
913,g2359060-370912,359.775125,-37.15344444,0.049892,0.04993,4
919,g2358124-355556,359.5515833,-35.93230556,0.117861,0.117902,4
920,g2357044-360240,359.2680833,-36.04469444,0.046232,0.046271,4
921,g2355592-355507,358.9967917,-35.91855556,0.047812,0.047851,4
922,g2354435-354925,358.681375,-35.82355556,0.098845,0.098886,4
924,g2358221-352624,359.59175,-35.44002778,0.059444,0.059483,4
926,g2355390-352124,358.9124583,-35.35652778,0.047623,0.047661,4
928,g2358149-350713,359.561875,-35.12013889,0.048704,0.048742,4
929,g2357038-345925,359.2658333,-34.99036111,0.051274,0.051312,4
930,g2355277-345231,358.86525,-34.87513889,0.049883,0.049922,4
931,g2354564-344433,358.7349583,-34.74247222,0.050503,0.050542,4
932,g2357408-345051,359.4200833,-34.84744444,0.049574,0.049612,4
933,g2356272-344047,359.1135,-34.67972222,0.051704,0.051743,4
934,g2355538-343315,358.9742083,-34.55413889,0.053454,0.053493,4
935,g2355423-342034,358.9261667,-34.34272222,0.049684,0.049722,4
936,g2357084-342326,359.2849583,-34.39066667,0.050214,0.050253,4
937,g2355488-340510,358.95325,-34.08602778,0.113702,0.113743,4
938,g2357046-341105,359.2690417,-34.18483333,0.047324,0.047363,4
939,g2356378-335956,359.1575417,-33.99905556,0.047928,0.047966,4
940,g2359039-342546,359.766375,-34.42936111,0.111683,0.111724,4
943,g2358442-331202,359.6842083,-33.20066667,0.05917,0.059209,4
1013,g2354161-421828,358.567125,-42.30786111,0.086801,0.086805,4
1014,g2354170-420956,358.5706667,-42.16563889,0.023228,0.023232,4
1016,g2358011-413155,359.5045,-41.53194444,0.023443,0.023447,4
1017,g2354337-412823,358.6404583,-41.47316667,0.042449,0.042453,3
1018,g2359195-412710,359.8314167,-41.45286111,0.061553,0.061557,3
1019,g2356091-411201,359.0380417,-41.20019444,0.041143,0.041147,4
1021,g2357587-410239,359.4945833,-41.04408333,0.047163,0.047167,4
1022,g2353263-404858,358.359375,-40.81597222,0.029409,0.029413,4
1024,g2358176-405720,359.573375,-40.95541667,0.04147,0.041474,4
1025,g2354553-403447,358.7303333,-40.57958333,0.010643,0.010647,4
1026,g2357550-403401,359.4791667,-40.56691667,0.096403,0.096408,4
1030,g2358372-402016,359.6550417,-40.33775,0.041924,0.041928,4
1031,g2358081-395432,359.5337917,-39.90886111,0.060351,0.060355,4
1034,g2357489-391617,359.4535417,-39.27125,0.051975,0.051979,4
1101,g2359351-524304,359.8964167,-52.71775,0.054593,0.054521,4
1105,g2352546-521310,358.227625,-52.21941667,0.054298,0.054226,4
1108,g2358514-511732,359.71425,-51.29213889,0.083453,0.083379,4
1109,g2354088-512431,358.5364583,-51.40863889,0.084413,0.084339,4
1110,g2356237-510618,359.0987083,-51.10508333,0.066732,0.066659,4
1112,g2352494-505813,358.20575,-50.97030556,0.072988,0.072915,4
1113,g2352575-504743,358.2394583,-50.79527778,0.072761,0.072688,4
1114,g2357013-504715,359.255375,-50.7875,0.118075,0.117998,4
1115,g2355147-504117,358.8113333,-50.688,0.066621,0.066548,4
1117,g2353178-502829,358.324125,-50.47475,0.067511,0.067438,4
1119,g2352002-501441,358.0007917,-50.24475,0.067187,0.067114,4
1120,g2356110-502159,359.045625,-50.36627778,0.090802,0.090728,4
1122,g2354026-500214,358.5107917,-50.03733333,0.068057,0.067984,4
1125,g2359323-501039,359.8844583,-50.17744444,0.046086,0.046015,4
1129,g2357405-493413,359.4187083,-49.57022222,0.040065,0.039994,4
1226,g2358583-052035,359.7429167,-5.34316667,0.030278,0.030185,4
1228,g2358461-045855,359.6920417,-4.98188889,0.065541,0.065445,4
1235,g2359108-041131,359.7949583,-4.19183333,0.019117,0.019025,4
1237,g2359026-035715,359.7607083,-3.95411111,0.022017,0.021925,4
1316,g2359030-571457,359.7624583,-57.24916667,0.118113,0.118042,4
1319,g2359229-561958,359.8455417,-56.33286111,0.010512,0.010447,4
1320,g2356224-570317,359.09325,-57.05483333,0.034384,0.034318,4
1321,g2357455-562141,359.4395417,-56.36127778,0.034537,0.034471,4
1322,g2357555-561060,359.481375,-56.18327778,0.09495,0.09488,3
1323,g2352370-562650,358.154,-56.44716667,0.131553,0.13148,3
1324,g2353265-561041,358.3603333,-56.17802778,0.082346,0.082276,4
1325,g2359123-560340,359.8010833,-56.06119444,0.055308,0.05524,4
1326,g2355291-555243,358.87125,-55.87858333,0.025955,0.02589,4
1327,g2352540-554236,358.2249167,-55.70991667,0.100816,0.100746,4
1328,g2351305-554115,357.87725,-55.68744444,0.094036,0.093966,4
1329,g2358263-553202,359.609375,-55.53394444,0.031776,0.03171,4
1330,g2358598-552730,359.749125,-55.45833333,0.011144,0.01108,4
1335,g2352449-544233,358.1872083,-54.70927778,0.165332,0.165258,4
1340,g2353455-541201,358.4394167,-54.20019444,0.053895,0.053828,4
1347,g2358180-535715,359.5749583,-53.95402778,0.0313,0.031234,4
1351,g2357204-530623,359.335,-53.10641667,0.088246,0.088176,4
1354,g2358590-525519,359.745625,-52.92188889,0.069365,0.069296,4
1452,g2359289-340044,359.8705417,-34.01213889,0.029096,0.029138,4
1836,g2359030-604342,359.7625417,-60.72822222,0.09861,0.098546,4
1839,g2359121-601519,359.8002917,-60.25536111,0.099643,0.099579,4
1841,g2355416-595739,358.923375,-59.96072222,0.05458,0.054518,4
1843,g2355306-594258,358.877375,-59.71608333,0.06774,0.067678,4
1850,g2358304-590735,359.6265,-59.12644444,0.08233,0.082268,4
1858,g2358449-581743,359.6869167,-58.29527778,0.106951,0.106886,4
1948,g2349342-782346,357.3923333,-78.39616667,0.028537,0.028502,4
1949,g2345393-782753,356.4139167,-78.46466667,0.056519,0.056482,4
1951,g2358186-780020,359.577375,-78.00561111,0.10868,0.108641,4
1952,g2345596-781246,356.4982917,-78.21277778,0.036008,0.035971,4
1953,g2338349-780510,354.6455,-78.08608333,0.034447,0.034411,4
1954,g2336478-774642,354.19925,-77.77825,0.045647,0.04561,4
1955,g2355478-770021,358.949125,-77.00591667,0.058613,0.058576,4
1956,g2356047-770859,359.0195417,-77.14980556,0.111415,0.111377,4
1957,g2347381-770107,356.9087083,-77.01861111,0.051103,0.051066,4
1958,g2331495-772705,352.9562083,-77.45147222,0.034286,0.03425,4
1959,g2336040-771525,354.0166667,-77.257,0.063517,0.06348,4
1960,g2339517-770759,354.9654167,-77.133,0.051586,0.051549,4
1961,g2333008-770126,353.253375,-77.02397222,0.073073,0.073036,4
1962,g2343580-765549,355.9916667,-76.93019444,0.049886,0.049849,4
1963,g2346337-764654,356.6405,-76.78172222,0.013894,0.013859,4
1964,g2355548-763607,358.9782083,-76.60197222,0.057912,0.057876,4
1965,g2352236-764752,358.0984167,-76.79775,0.097287,0.097249,4
1966,g2349437-761122,357.431875,-76.18938889,0.059685,0.059648,4
1969,g2342079-755946,355.5329583,-75.99619444,0.036264,0.036228,4
1975,g2354417-753201,358.673875,-75.53361111,0.061424,0.061387,4
1976,g2357123-753007,359.301375,-75.50197222,0.020213,0.020177,4
1977,g2355275-751814,358.864625,-75.30397222,0.047233,0.047197,4
1978,g2351558-753205,357.982625,-75.53477778,0.061404,0.061367,4
1979,g2346267-744947,356.6113333,-74.82958333,0.06137,0.06137,3
1980,g2351038-744955,357.766,-74.83205556,0.060103,0.060066,4
1982,g2357133-751348,359.3052917,-75.23,0.060924,0.060887,4
11219,g2357244-841109,359.3514583,-84.18577778,0.059331,0.059329,4
38563,g0808559-824029,122.2329583,-82.67463889,0.066347,0.066355,4
38565,g0805574-825046,121.4891667,-82.84616667,0.106784,0.106791,4
38567,g0809436-831009,122.43175,-83.16911111,0.107564,0.107571,4
38574,g0814369-842326,123.6535417,-84.39047222,0.098306,0.098314,4
38581,g0831136-852329,127.806625,-85.39127778,0.040723,0.04073,3
38588,g0808253-855946,122.1053333,-85.99608333,0.041132,0.041139,4
40401,g0800086-530942,120.0356667,-53.16177778,0.041313,0.041343,4
40402,g0800312-532142,120.1300417,-53.36175,0.041923,0.041953,4
40555,g0800402-710448,120.167375,-71.07994444,0.088423,0.088442,4
40556,g0800466-722909,120.1942083,-72.48575,0.026914,0.026932,4
40560,g0804055-711754,121.023,-71.29836111,0.035085,0.035103,4
40562,g0809188-712156,122.3284583,-71.36561111,0.036392,0.03641,4
40565,g0806531-720434,121.7211667,-72.07613889,0.11727,0.11729,4
40566,g0812229-714209,123.0955,-71.7025,0.119011,0.119031,4
40567,g0801537-724151,120.473625,-72.69736111,0.046184,0.046202,4
40568,g0816335-715132,124.1395,-71.85877778,0.004717,0.004734,4
40569,g0804414-723919,121.1724167,-72.65516667,0.055644,0.055663,4
40570,g0801488-722415,120.453375,-72.40422222,0.046054,0.046072,4
40572,g0806253-725218,121.60525,-72.87166667,0.036225,0.036243,4
40573,g0802438-730456,120.682375,-73.08233333,0.045944,0.045962,4
40574,g0811273-725459,122.8637917,-72.9165,0.037975,0.037993,4
40575,g0802595-731843,120.747875,-73.31186111,0.04575,0.045769,4
40581,g0811223-734260,122.843,-73.71655556,0.11674,0.11676,4
40582,g0816132-734835,124.0550833,-73.80972222,0.034536,0.034554,4
40583,g0814552-735540,123.730125,-73.92786111,0.027305,0.027323,4
40585,g0812275-740218,123.1144583,-74.03836111,0.054635,0.054653,4
40586,g0802082-741917,120.5340417,-74.32141667,0.046043,0.046062,4
40589,g0823139-742948,125.808,-74.49675,0.074822,0.074841,3
40591,g0815556-743743,123.9818333,-74.62858333,0.117524,0.117544,4
40592,g0812137-742810,123.0569583,-74.46936111,0.082661,0.08268,4
40593,g0819559-752549,124.9828333,-75.43022222,0.039382,0.0394,4
40594,g0806066-745925,121.5272917,-74.99030556,0.166482,0.166502,4
40595,g0806480-751652,121.699875,-75.28122222,0.046894,0.046912,4
40596,g0811268-752953,122.8615,-75.498,0.034161,0.034179,4
40597,g0812475-754058,123.1978333,-75.68283333,0.064254,0.064273,4
40598,g0805289-753347,121.3705833,-75.56313889,0.054453,0.054472,4
40599,g0802208-750808,120.5865,-75.13541667,0.019824,0.019842,4
40600,g0809459-755057,122.4412917,-75.84905556,0.113463,0.113482,3
40607,g0801223-091101,120.3428333,-9.18352778,0.059448,0.05949,4
40610,g0800353-083912,120.146875,-8.65330556,0.059135,0.059176,4
40611,g0801265-074805,120.3605,-7.80125,0.041719,0.04176,4
40612,g0800075-073954,120.0312083,-7.66511111,0.087364,0.087406,3
40616,g0801373-065315,120.4055833,-6.88755556,0.066128,0.06617,4
40617,g0801003-064715,120.2514167,-6.78755556,0.089267,0.08931,4
40652,g0800552-054530,120.229875,-5.75830556,0.055209,0.05525,4
40653,g0800557-052436,120.232125,-5.40997222,0.053228,0.05327,4
40654,g0801080-053438,120.2832917,-5.57725,0.052039,0.05208,4
40655,g0801521-052042,120.466875,-5.34494444,0.053479,0.05352,4
40656,g0802515-045556,120.71475,-4.93233333,0.037967,0.038007,4
40657,g0802468-050838,120.6947917,-5.144,0.096574,0.096617,4
40658,g0802597-052827,120.7485833,-5.47405556,0.088018,0.088061,4
40659,g0803175-053408,120.8229167,-5.56880556,0.087228,0.087271,4
40660,g0802562-062828,120.7340833,-6.47436111,0.063089,0.063131,4
40661,g0801368-063610,120.4035,-6.60263889,0.086148,0.08619,4
40662,g0801548-064527,120.4785,-6.75758333,0.028117,0.028157,4
40663,g0802128-055644,120.5534583,-5.94541667,0.087758,0.0878,4
40664,g0804136-055709,121.0566667,-5.95244444,0.053,0.053041,4
40665,g0802532-064814,120.721625,-6.80394444,0.195584,0.195631,4
40666,g0804267-062158,121.11125,-6.36622222,0.074216,0.074258,4
40667,g0806230-054856,121.5957083,-5.81555556,0.053421,0.053462,4
40668,g0806021-061840,121.508625,-6.31122222,0.052931,0.052972,4
40669,g0802344-070436,120.6432083,-7.07677778,0.088305,0.088347,4
40670,g0810550-060245,122.7292083,-6.04569444,0.037603,0.037644,4
40671,g0807300-064733,121.8750417,-6.79247222,0.052171,0.052213,4
40672,g0810543-063552,122.726375,-6.59786111,0.076772,0.076814,4
40673,g0806404-070534,121.6684583,-7.09286111,0.052498,0.052539,4
40674,g0808594-070620,122.2474583,-7.10541667,0.080971,0.081013,4
40675,g0806014-072354,121.5058333,-7.39819444,0.051371,0.051412,4
40676,g0802468-073124,120.6951667,-7.52330556,0.087368,0.087411,4
40677,g0811356-073224,122.898375,-7.54011111,0.067689,0.067731,4
40678,g0810118-073558,122.5490417,-7.59938889,0.078068,0.07811,4
40679,g0809025-074939,122.260375,-7.82761111,0.088421,0.088463,4
40680,g0807308-073942,121.878125,-7.66152778,0.054008,0.054049,4
40681,g0810060-075538,122.524875,-7.92716667,0.068678,0.06872,4
40682,g0806152-074453,121.5632917,-7.74811111,0.042638,0.042679,4
40683,g0806389-074105,121.662,-7.68463889,0.051071,0.051112,4
40684,g0802121-074147,120.5504167,-7.69644444,0.086798,0.086841,4
40685,g0803092-073648,120.7884167,-7.61338889,0.090028,0.090071,4
40686,g0802290-080625,120.6207083,-8.10702778,0.070329,0.070371,4
40687,g0802582-074926,120.7423333,-7.82383333,0.087638,0.087681,4
40688,g0802055-075140,120.5229583,-7.86111111,0.04168,0.041721,4
40689,g0804479-081140,121.1995833,-8.19455556,0.0667,0.066742,4
40690,g0806057-083409,121.523625,-8.56922222,0.070157,0.070199,4
